CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
138,24,M,Married,39479,Narok,Health,2018,185,4,1,2000,Not Renewed,4,3,Rental,No Life Insurance,Basic,4,Low,1,1,420,Standard,6,Drought,Text,0,Update,22,Weekly,3,Mercedes
46,57,M,Married,74025,Nakuru,Health,2015,181,3,0,2400,Renewed,1,0,Apartment,No Life Insurance,No Health Insurance,5,Medium,2,1,330,Standard,4,Maturity,Phone Call,2,Complaint,17,Monthly,5,Toyota Harrier
187,42,F,Single,60063,Kisumu,Education,2017,159,4,2,300,Renewed,2,3,Apartment,Term,Basic,7,Medium,1,0,94,Premium,24,Maturity,Text,5,Query,24,Quarterly,5,Toyota Harrier
129,30,M,Divorced,51965,Kiambu,Livestock,2020,113,1,2,3000,Renewed,4,1,Apartment,Term,Premium,1,Medium,1,1,356,Premium,27,Drought,Phone Call,8,Feedback,12,Quarterly,5,Mercedes
24,62,F,Divorced,44087,Busia,Agricultural,2019,138,4,1,200,Not Renewed,4,3,Apartment,No Life Insurance,No Health Insurance,9,Medium,2,0,348,Standard,14,Accident,Email,0,Update,7,Semi-Annual,1,Mercedes
10,33,M,Divorced,70087,Nakuru,Agricultural,2021,127,4,1,500,Renewed,5,2,No Housing Insurance,No Life Insurance,Premium,8,High,0,1,290,Basic,13,Maturity,Phone Call,0,Update,5,Monthly,5,Subaru Forester
136,42,F,Divorced,65277,Narok,Livestock,2021,192,2,2,1000,Not Renewed,4,3,Bungalow,Term,No Health Insurance,4,Low,2,1,138,Comprehensive,3,Death,In-Person,4,Feedback,1,Annually,5,Subaru Forester
128,62,F,Single,65705,Turkana,Health,2019,183,4,2,2900,Renewed,4,3,Rental,No Life Insurance,Basic,10,Medium,1,0,252,Standard,23,Maturity,Text,6,Feedback,16,Annually,5,Subaru Forester
163,48,M,Married,31994,Kitui,Property,2018,152,3,2,2000,Not Renewed,1,3,Bungalow,No Life Insurance,Basic,4,Medium,1,0,331,Premium,27,Theft,Skype,4,Query,4,Quarterly,5,Mazda CX-5
6,48,M,Single,44380,Kisumu,Education,2019,166,4,2,2700,Renewed,1,3,Rental,No Life Insurance,Basic,6,Low,2,0,260,Premium,17,Death,Phone Call,5,Query,24,Annually,4,Toyota Land Cruiser V8
199,45,F,Married,79374,Nairobi,Motor,2018,135,0,0,200,Renewed,2,3,Bungalow,No Life Insurance,Premium,1,High,2,1,407,Comprehensive,12,Natural Disaster,Skype,7,Feedback,2,Quarterly,2,Toyota Harrier
187,27,F,Married,36979,Nairobi,Livestock,2021,101,2,2,400,Not Renewed,2,0,No Housing Insurance,Term,Premium,4,Low,2,0,217,Basic,9,Maturity,Text,10,Complaint,26,Semi-Annual,3,Toyota Harrier
95,40,F,Widowed,50496,Nakuru,Livestock,2017,102,0,0,200,Not Renewed,5,1,Bungalow,Whole,Basic,9,High,2,1,501,Premium,4,Accident,Text,9,Update,16,Semi-Annual,5,Mercedes
200,61,F,Divorced,40816,Turkana,Health,2020,113,0,1,500,Renewed,4,1,Bungalow,Whole,Premium,1,Low,0,1,302,Basic,22,Death,Text,3,Query,26,Semi-Annual,5,Mercedes
135,50,M,Divorced,43277,Kitui,Property,2017,124,2,1,2800,Not Renewed,5,1,Bungalow,No Life Insurance,Basic,10,Low,1,0,348,Premium,10,Natural Disaster,Skype,8,Complaint,15,Semi-Annual,2,Subaru Forester
191,42,F,Divorced,35049,Kisumu,Education,2017,180,4,0,2900,Renewed,4,3,Bungalow,Term,Premium,10,Low,2,0,487,Standard,3,Maturity,Text,2,Feedback,29,Semi-Annual,5,Nissan X-Trail
137,68,M,Widowed,46913,Kiambu,Motor,2015,163,4,0,1900,Not Renewed,2,0,Rental,Term,Basic,1,High,1,0,202,Premium,14,Maturity,Email,0,Feedback,27,Monthly,1,Toyota Harrier
76,42,F,Married,56948,Kitui,Property,2021,150,3,1,400,Renewed,5,1,No Housing Insurance,Term,Premium,8,Low,1,0,104,Basic,9,Theft,Text,3,Query,4,Quarterly,5,Toyota Harrier
162,61,F,Divorced,51777,Kitui,Motor,2016,195,4,2,200,Not Renewed,3,3,Bungalow,Whole,Basic,10,High,1,0,397,Comprehensive,10,Maturity,Phone Call,8,Query,14,Semi-Annual,4,Mazda CX-5
6,27,F,Widowed,34500,Busia,Property,2020,190,2,2,750,Not Renewed,5,0,Rental,No Life Insurance,Basic,3,Low,2,1,178,Basic,7,Floods,Email,7,Complaint,27,Weekly,1,Nissan X-Trail
151,58,F,Married,48615,Nairobi,Education,2015,184,1,2,800,Not Renewed,4,1,Rental,No Life Insurance,Premium,5,Low,2,1,108,Comprehensive,4,Floods,In-Person,3,Update,26,Annually,5,Mazda CX-5
66,21,F,Married,74348,Kitui,Health,2019,166,3,0,2100,Not Renewed,5,1,Apartment,No Life Insurance,Premium,1,High,0,0,414,Premium,19,Maturity,Email,3,Feedback,4,Quarterly,5,Toyota Land Cruiser V8
42,55,M,Divorced,77303,Nairobi,Health,2017,162,4,0,1600,Renewed,1,2,Bungalow,No Life Insurance,No Health Insurance,3,Medium,1,0,404,Premium,10,Theft,Skype,3,Update,10,Annually,5,Nissan X-Trail
81,55,F,Divorced,37773,Narok,Agricultural,2017,144,3,1,2100,Renewed,5,1,Bungalow,Whole,Basic,2,Low,0,1,463,Premium,10,Floods,Email,4,Query,13,Semi-Annual,5,Mercedes
171,66,M,Widowed,63874,Kisumu,Livestock,2019,192,2,1,1900,Renewed,3,1,Bungalow,No Life Insurance,Premium,5,High,2,0,476,Basic,5,Accident,In-Person,10,Update,12,Weekly,5,Nissan X-Trail
129,28,M,Divorced,50102,Kisumu,Agricultural,2018,190,1,1,2900,Renewed,2,0,Rental,Whole,Basic,5,Low,1,0,253,Premium,20,Maturity,Text,0,Feedback,22,Semi-Annual,5,Mercedes
45,41,M,Widowed,58272,Turkana,Agricultural,2019,192,2,1,1000,Not Renewed,5,0,Rental,No Life Insurance,No Health Insurance,2,Medium,2,1,314,Comprehensive,4,Death,Email,6,Query,1,Quarterly,5,Nissan X-Trail
194,63,M,Widowed,48381,Narok,Agricultural,2018,109,4,0,750,Renewed,4,3,Rental,No Life Insurance,Basic,10,Low,1,1,273,Comprehensive,15,Maturity,In-Person,3,Update,19,Monthly,5,Toyota Harrier
62,22,M,Married,56107,Nairobi,Agricultural,2020,109,4,0,2400,Renewed,4,1,Bungalow,No Life Insurance,Basic,9,Medium,2,1,66,Basic,21,Theft,In-Person,9,Feedback,23,Semi-Annual,5,Mazda CX-5
155,19,F,Divorced,65340,Turkana,Health,2017,173,2,0,900,Not Renewed,4,1,Rental,No Life Insurance,No Health Insurance,10,High,0,1,406,Basic,7,Death,Text,2,Query,26,Weekly,5,Mercedes
129,37,M,Single,48976,Busia,Motor,2018,134,0,2,600,Not Renewed,2,3,Bungalow,Whole,Premium,2,Low,1,1,194,Basic,12,Drought,Text,7,Feedback,2,Monthly,5,Toyota Harrier
145,27,F,Divorced,68782,Kisumu,Agricultural,2021,114,2,1,100,Not Renewed,5,1,Rental,Term,Basic,4,High,2,0,292,Basic,6,Drought,Text,2,Query,3,Semi-Annual,5,Mazda CX-5
8,31,M,Married,68513,Mombasa,Agricultural,2015,164,1,1,2000,Not Renewed,1,0,Apartment,No Life Insurance,Premium,3,High,0,1,193,Comprehensive,2,Theft,Skype,0,Complaint,22,Annually,5,Subaru Forester
139,46,F,Widowed,42629,Turkana,Health,2018,133,0,2,2900,Not Renewed,4,1,No Housing Insurance,Whole,Basic,9,Low,1,0,389,Comprehensive,23,Accident,Text,4,Query,16,Monthly,5,Toyota Land Cruiser V8
76,58,M,Single,49905,Kisumu,Health,2017,190,4,2,2700,Renewed,1,0,Rental,Whole,Basic,7,Medium,1,0,126,Premium,24,Drought,Text,5,Query,24,Annually,5,Subaru Forester
17,50,M,Widowed,68759,Nakuru,Health,2016,175,3,0,700,Renewed,3,2,Apartment,No Life Insurance,No Health Insurance,1,Low,0,1,462,Premium,10,Theft,Skype,5,Feedback,10,Semi-Annual,5,Toyota Harrier
166,26,M,Single,42745,Kiambu,Agricultural,2018,124,3,1,0,Not Renewed,1,1,Bungalow,Term,Basic,5,Medium,2,0,330,Premium,15,Natural Disaster,In-Person,1,Update,15,Semi-Annual,3,Nissan X-Trail
127,55,F,Divorced,43087,Kitui,Property,2021,124,0,1,1100,Not Renewed,3,2,Apartment,Term,Basic,10,Medium,2,0,458,Premium,6,Accident,Skype,1,Complaint,15,Semi-Annual,5,Toyota Land Cruiser V8
85,28,F,Single,50738,Nairobi,Agricultural,2018,167,0,1,1500,Not Renewed,3,3,Bungalow,Term,Basic,4,Low,1,1,457,Premium,25,Drought,Text,7,Feedback,2,Quarterly,5,Toyota Land Cruiser V8
66,36,M,Divorced,72024,Kisumu,Education,2017,123,2,1,2600,Renewed,3,0,Apartment,Term,Premium,10,Medium,0,1,398,Standard,10,Floods,Email,0,Update,21,Weekly,5,Nissan X-Trail
73,42,F,Single,33548,Busia,Property,2016,131,4,0,2500,Not Renewed,5,3,Bungalow,Whole,Basic,8,Low,2,0,306,Standard,17,Maturity,Text,2,Query,16,Annually,5,Subaru Forester
147,31,F,Single,69728,Busia,Health,2019,190,4,2,2600,Renewed,5,3,Rental,Term,No Health Insurance,10,Low,2,0,90,Comprehensive,12,Death,Skype,0,Complaint,0,Monthly,5,Mercedes
80,61,M,Divorced,44964,Mombasa,Motor,2019,108,3,2,700,Renewed,3,3,Apartment,No Life Insurance,Premium,7,Medium,2,0,50,Premium,18,Property Damage,Text,5,Feedback,14,Semi-Annual,5,Toyota Harrier
129,59,F,Divorced,40753,Mombasa,Agricultural,2020,161,4,2,2000,Not Renewed,3,3,Bungalow,Whole,Basic,3,High,0,1,50,Comprehensive,26,Maturity,Phone Call,8,Feedback,14,Annually,5,Mazda CX-5
110,21,F,Divorced,65811,Kiambu,Health,2019,109,3,2,400,Not Renewed,2,1,Apartment,Term,Basic,7,Medium,2,0,237,Premium,19,Accident,Text,5,Query,24,Annually,4,Toyota Land Cruiser V8
126,26,M,Single,75192,Nakuru,Motor,2015,138,1,2,200,Renewed,1,1,Apartment,No Life Insurance,Basic,9,Medium,0,0,15,Standard,4,Accident,Text,0,Update,7,Semi-Annual,5,Toyota Harrier
59,58,M,Single,65968,Kiambu,Property,2020,117,1,1,1900,Renewed,4,2,Rental,Whole,Premium,2,Medium,2,0,124,Basic,22,Accident,Text,7,Query,12,Monthly,5,Nissan X-Trail
61,69,F,Married,34243,Eldoret,Property,2018,106,3,0,2200,Renewed,4,0,No Housing Insurance,No Life Insurance,Basic,2,High,0,0,141,Standard,20,Drought,Phone Call,1,Complaint,27,Semi-Annual,1,Nissan X-Trail
164,42,F,Single,65807,Kiambu,Property,2017,141,4,2,3000,Not Renewed,4,1,Rental,Whole,Basic,4,High,2,1,14,Comprehensive,3,Drought,In-Person,8,Query,12,Weekly,5,Toyota Land Cruiser V8
137,49,F,Married,64969,Turkana,Property,2020,172,3,1,1900,Not Renewed,5,0,Bungalow,Whole,Basic,10,High,2,1,79,Basic,7,Health Issue,In-Person,4,Feedback,27,Annually,5,Toyota Harrier
28,58,M,Single,66104,Nakuru,Agricultural,2015,106,0,1,2900,Not Renewed,5,1,Rental,Term,Basic,5,Medium,0,0,36,Standard,4,Accident,Phone Call,2,Update,16,Semi-Annual,5,Mercedes
31,19,M,Single,76636,Kitui,Agricultural,2019,181,2,1,200,Not Renewed,1,3,Rental,No Life Insurance,No Health Insurance,2,High,1,1,348,Premium,15,Drought,Text,7,Complaint,2,Monthly,1,Toyota Harrier
137,42,M,Single,43084,Kisumu,Livestock,2017,113,2,2,2000,Not Renewed,2,0,Apartment,Term,No Health Insurance,9,Low,1,1,291,Comprehensive,22,Accident,In-Person,3,Query,26,Weekly,4,Mazda CX-5
193,53,M,Widowed,65206,Kitui,Health,2021,195,2,0,1700,Not Renewed,5,1,Bungalow,No Life Insurance,No Health Insurance,4,High,2,0,219,Premium,6,Accident,In-Person,8,Update,28,Annually,5,Mazda CX-5
19,35,F,Married,43894,Busia,Livestock,2019,175,4,2,1400,Renewed,4,2,Bungalow,Term,Premium,5,Medium,0,0,303,Standard,5,Floods,Text,9,Complaint,7,Semi-Annual,5,Toyota Harrier
50,48,F,Single,61211,Turkana,Motor,2015,190,2,1,2000,Not Renewed,3,3,Rental,Term,Premium,1,Low,0,1,328,Premium,27,Maturity,Text,8,Feedback,1,Quarterly,5,Toyota Harrier
125,38,F,Married,30730,Busia,Property,2017,187,0,1,2500,Not Renewed,1,3,Rental,No Life Insurance,Premium,10,High,2,1,124,Premium,5,Theft,Text,4,Query,4,Quarterly,1,Toyota Land Cruiser V8
86,33,M,Widowed,73280,Narok,Education,2017,118,2,2,2200,Not Renewed,5,0,Rental,Term,Basic,9,Medium,1,0,284,Standard,22,Maturity,Email,4,Update,20,Semi-Annual,3,Subaru Forester
64,67,M,Single,43527,Kitui,Motor,2019,195,3,1,200,Renewed,1,3,Rental,Whole,No Health Insurance,1,High,2,1,390,Standard,12,Floods,In-Person,9,Update,2,Monthly,2,Toyota Harrier
193,24,M,Single,57996,Busia,Education,2018,143,4,0,2300,Renewed,4,0,Rental,No Life Insurance,Basic,2,High,1,0,257,Premium,20,Floods,Email,1,Complaint,20,Quarterly,0,Subaru Forester
60,44,F,Divorced,64017,Nakuru,Health,2018,189,4,2,200,Not Renewed,4,1,Apartment,Term,No Health Insurance,6,Medium,2,0,235,Standard,14,Accident,Phone Call,8,Query,7,Quarterly,5,Toyota Harrier
129,55,M,Single,73601,Kiambu,Property,2017,196,1,0,600,Not Renewed,2,1,Apartment,Whole,No Health Insurance,1,High,1,1,471,Comprehensive,10,Accident,Email,7,Feedback,30,Quarterly,5,Nissan X-Trail
140,35,F,Single,39159,Eldoret,Property,2018,100,0,2,2900,Renewed,4,2,Rental,Whole,Basic,10,Low,0,1,402,Basic,23,Natural Disaster,Phone Call,8,Update,16,Annually,5,Mercedes
109,19,M,Divorced,42834,Kitui,Property,2018,124,0,1,2700,Not Renewed,1,1,Apartment,Whole,Basic,8,Medium,0,0,353,Premium,16,Drought,Skype,8,Complaint,15,Semi-Annual,5,Subaru Forester
199,25,F,Divorced,57798,Turkana,Livestock,2019,164,1,0,1200,Not Renewed,3,0,Apartment,Whole,No Health Insurance,6,Medium,1,1,379,Comprehensive,23,Maturity,In-Person,10,Update,28,Semi-Annual,5,Mazda CX-5
2,59,M,Married,70958,Nairobi,Livestock,2015,105,0,0,2200,Renewed,1,2,Rental,No Life Insurance,Premium,5,Medium,0,1,405,Basic,17,Theft,Phone Call,9,Complaint,23,Weekly,5,Mazda CX-5
193,55,M,Single,65896,Turkana,Property,2016,109,1,2,3000,Renewed,1,1,Rental,Whole,Basic,10,High,1,0,160,Basic,10,Theft,Email,9,Feedback,30,Monthly,5,Nissan X-Trail
179,42,M,Married,44044,Garissa,Agricultural,2021,128,2,2,1200,Renewed,3,3,Apartment,No Life Insurance,Premium,7,Medium,0,0,83,Basic,24,Floods,Skype,5,Update,25,Weekly,5,Toyota Harrier
172,30,F,Married,66156,Nakuru,Property,2018,116,3,2,1600,Not Renewed,5,3,Rental,Whole,Premium,10,Low,1,0,302,Premium,23,Natural Disaster,Text,6,Query,16,Monthly,5,Mercedes
109,37,F,Divorced,30707,Kisumu,Property,2015,123,4,0,800,Not Renewed,2,1,Apartment,Whole,Premium,4,Low,1,1,395,Comprehensive,27,Death,Text,4,Query,26,Quarterly,3,Mercedes
12,39,M,Widowed,44267,Nakuru,Livestock,2018,187,3,2,2100,Not Renewed,1,2,Bungalow,No Life Insurance,No Health Insurance,10,Low,1,0,387,Premium,8,Theft,Text,3,Feedback,10,Annually,5,Nissan X-Trail
43,42,M,Widowed,51461,Garissa,Motor,2016,150,0,0,600,Not Renewed,4,1,Bungalow,Whole,Premium,1,High,1,1,389,Comprehensive,24,Drought,Text,2,Complaint,2,Semi-Annual,2,Mercedes
171,58,M,Single,50485,Turkana,Health,2018,166,3,0,200,Renewed,1,3,Rental,Whole,No Health Insurance,8,Medium,0,0,293,Standard,27,Death,Phone Call,5,Feedback,17,Semi-Annual,2,Toyota Harrier
80,36,F,Widowed,34368,Narok,Education,2017,128,3,0,2300,Renewed,1,1,Bungalow,Whole,No Health Insurance,8,High,2,1,389,Basic,2,Floods,Skype,7,Update,30,Quarterly,5,Toyota Harrier
38,37,F,Divorced,69960,Kiambu,Agricultural,2021,141,0,1,2100,Not Renewed,1,1,Bungalow,No Life Insurance,Basic,6,Low,2,1,42,Comprehensive,23,Accident,Phone Call,5,Update,15,Semi-Annual,5,Toyota Land Cruiser V8
59,47,F,Single,33406,Busia,Health,2015,100,3,2,1800,Renewed,2,1,No Housing Insurance,Term,No Health Insurance,2,Medium,2,0,303,Premium,14,Accident,Email,5,Update,7,Annually,1,Toyota Harrier
129,21,M,Single,42666,Kitui,Agricultural,2019,164,0,1,3000,Renewed,3,1,Bungalow,No Life Insurance,No Health Insurance,5,Low,1,0,65,Basic,23,Maturity,Phone Call,8,Update,15,Semi-Annual,5,Subaru Forester
27,18,M,Divorced,47645,Eldoret,Livestock,2015,128,1,2,1200,Not Renewed,4,3,Bungalow,Term,Premium,9,Medium,2,1,81,Basic,4,Maturity,Email,6,Complaint,25,Annually,5,Mazda CX-5
63,60,M,Single,32619,Narok,Property,2019,165,4,1,2600,Renewed,1,2,Apartment,No Life Insurance,Premium,5,Low,1,1,19,Comprehensive,11,Theft,Phone Call,1,Complaint,13,Weekly,5,Mercedes
196,31,M,Divorced,51213,Narok,Motor,2016,151,4,0,200,Not Renewed,3,2,Apartment,Whole,Basic,1,High,2,0,50,Comprehensive,26,Maturity,Text,5,Query,14,Semi-Annual,4,Mazda CX-5
186,48,F,Widowed,63675,Turkana,Property,2015,190,4,1,1400,Renewed,1,0,Bungalow,No Life Insurance,Basic,7,Low,2,1,358,Basic,17,Maturity,Text,2,Feedback,6,Annually,5,Nissan X-Trail
43,27,F,Widowed,66267,Nairobi,Property,2021,144,2,1,1300,Renewed,4,2,Rental,Whole,No Health Insurance,1,High,2,0,318,Premium,3,Drought,In-Person,1,Query,12,Quarterly,5,Mazda CX-5
137,27,F,Divorced,51900,Garissa,Agricultural,2017,127,3,1,1000,Not Renewed,1,1,Rental,Term,No Health Insurance,4,Medium,2,1,364,Comprehensive,3,Accident,Text,3,Update,4,Quarterly,5,Mercedes
85,47,F,Single,69352,Kiambu,Agricultural,2018,159,1,1,900,Renewed,3,2,Bungalow,Whole,Premium,6,Medium,0,0,285,Basic,27,Maturity,In-Person,7,Query,12,Weekly,5,Nissan X-Trail
82,48,F,Widowed,62950,Narok,Education,2021,190,2,2,1000,Not Renewed,4,1,Bungalow,Term,Basic,7,High,0,1,350,Comprehensive,24,Maturity,Text,6,Feedback,1,Annually,5,Mazda CX-5
10,19,F,Widowed,53640,Garissa,Education,2018,190,3,1,200,Renewed,4,0,Apartment,Term,No Health Insurance,10,Medium,1,0,59,Premium,15,Drought,Email,6,Feedback,1,Annually,5,Subaru Forester
127,29,M,Divorced,58094,Kiambu,Agricultural,2016,175,0,2,500,Not Renewed,2,1,Bungalow,No Life Insurance,Basic,9,High,2,1,293,Basic,21,Maturity,In-Person,0,Feedback,23,Semi-Annual,5,Nissan X-Trail
10,58,M,Married,36053,Nairobi,Property,2021,125,1,2,100,Renewed,5,1,Apartment,No Life Insurance,No Health Insurance,10,Medium,0,0,47,Basic,22,Drought,Skype,0,Query,11,Semi-Annual,5,Mazda CX-5
72,27,F,Single,64790,Nairobi,Agricultural,2015,114,1,2,400,Not Renewed,3,2,Apartment,Term,Premium,10,High,2,1,286,Comprehensive,3,Accident,Phone Call,3,Complaint,28,Annually,5,Mazda CX-5
102,48,F,Single,55281,Nakuru,Agricultural,2019,124,1,0,1500,Not Renewed,3,1,Apartment,Term,Premium,2,Medium,1,1,366,Comprehensive,23,Floods,Email,8,Update,28,Weekly,5,Mazda CX-5
43,27,F,Married,75760,Kitui,Health,2017,131,4,1,1800,Renewed,4,0,Apartment,Term,No Health Insurance,10,Low,0,0,237,Premium,3,Floods,Text,8,Query,7,Semi-Annual,1,Toyota Harrier
185,25,F,Divorced,76777,Kisumu,Motor,2015,116,0,0,1200,Not Renewed,1,1,Bungalow,Whole,Premium,2,Medium,0,1,380,Basic,17,Maturity,Phone Call,2,Feedback,23,Weekly,4,Toyota Land Cruiser V8
42,27,M,Divorced,65958,Kiambu,Property,2021,195,3,1,1300,Renewed,4,1,Bungalow,Term,Basic,4,Low,2,1,56,Basic,3,Accident,In-Person,10,Query,12,Weekly,5,Mazda CX-5
8,41,M,Widowed,52039,Eldoret,Property,2020,189,3,2,2300,Not Renewed,1,1,Rental,Term,Basic,1,Low,1,0,152,Comprehensive,27,Maturity,Email,4,Complaint,4,Annually,5,Mazda CX-5
136,49,F,Widowed,38011,Garissa,Agricultural,2017,148,3,2,1000,Renewed,1,0,Rental,No Life Insurance,Basic,9,High,2,0,463,Basic,21,Drought,In-Person,10,Query,12,Quarterly,5,Subaru Forester
183,58,M,Divorced,70111,Kitui,Agricultural,2015,109,1,1,2400,Renewed,1,0,Rental,Whole,Basic,10,Medium,2,0,18,Premium,22,Maturity,Phone Call,7,Query,12,Monthly,5,Mercedes
102,61,F,Divorced,46335,Kitui,Motor,2021,141,1,0,2000,Not Renewed,4,1,Rental,Term,Premium,7,Low,1,1,270,Basic,9,Maturity,Text,3,Update,26,Weekly,5,Mazda CX-5
133,56,F,Married,56893,Busia,Health,2021,148,3,2,2000,Renewed,3,2,Rental,No Life Insurance,Basic,5,Low,1,0,213,Basic,8,Accident,Email,1,Update,11,Weekly,5,Mercedes
151,69,F,Single,69550,Garissa,Agricultural,2019,170,2,1,2800,Renewed,3,3,Apartment,Term,No Health Insurance,5,Medium,1,1,388,Comprehensive,12,Drought,Skype,7,Update,2,Quarterly,5,Mazda CX-5
96,23,M,Married,47449,Kiambu,Motor,2019,173,3,1,200,Renewed,1,3,Rental,Whole,Basic,2,High,1,1,108,Basic,16,Theft,Text,2,Complaint,2,Semi-Annual,1,Mercedes
176,39,F,Widowed,70086,Mombasa,Property,2019,117,2,1,1200,Renewed,4,2,No Housing Insurance,No Life Insurance,Basic,2,High,2,0,15,Comprehensive,13,Maturity,In-Person,3,Complaint,5,Weekly,5,Mercedes
180,58,M,Divorced,67457,Kitui,Livestock,2019,108,4,1,1400,Not Renewed,2,0,Rental,No Life Insurance,Premium,2,High,2,1,93,Basic,7,Floods,In-Person,10,Feedback,26,Quarterly,4,Mazda CX-5
83,42,F,Single,66069,Kisumu,Livestock,2020,171,3,2,600,Not Renewed,3,0,Rental,No Life Insurance,Premium,2,Medium,0,1,207,Premium,21,Accident,In-Person,7,Query,12,Monthly,5,Toyota Land Cruiser V8
124,59,M,Widowed,70208,Turkana,Education,2020,133,4,1,1200,Renewed,1,1,No Housing Insurance,No Life Insurance,Premium,4,Medium,1,0,62,Basic,25,Drought,Phone Call,10,Complaint,5,Monthly,5,Mercedes
138,61,F,Married,60888,Mombasa,Education,2017,100,3,2,3000,Renewed,5,3,Bungalow,No Life Insurance,Basic,1,High,0,0,391,Comprehensive,10,Accident,Text,7,Feedback,30,Annually,5,Toyota Harrier
171,61,F,Single,38594,Busia,Health,2020,185,2,0,500,Not Renewed,2,2,Apartment,No Life Insurance,Premium,2,Low,0,1,399,Comprehensive,9,Maturity,Text,3,Query,26,Weekly,3,Mercedes
136,48,F,Single,74537,Kiambu,Property,2017,109,1,0,1000,Not Renewed,3,1,Apartment,Whole,Premium,7,Medium,2,0,76,Standard,17,Maturity,In-Person,10,Complaint,12,Monthly,5,Subaru Forester
23,27,M,Married,47213,Turkana,Agricultural,2020,190,4,0,600,Not Renewed,3,0,No Housing Insurance,Whole,Basic,8,High,1,0,432,Premium,9,Health Issue,Phone Call,4,Complaint,27,Monthly,5,Toyota Harrier
41,50,F,Single,42631,Kisumu,Education,2019,141,4,2,200,Renewed,4,3,Rental,No Life Insurance,No Health Insurance,10,Low,0,0,302,Premium,22,Maturity,Phone Call,4,Update,16,Annually,5,Toyota Land Cruiser V8
61,21,M,Divorced,58299,Kisumu,Agricultural,2018,136,4,1,1500,Renewed,4,2,Rental,No Life Insurance,Premium,7,Medium,0,0,261,Comprehensive,19,Natural Disaster,In-Person,0,Complaint,5,Weekly,5,Mercedes
73,58,M,Single,49591,Eldoret,Education,2017,185,3,0,2300,Renewed,2,2,Rental,No Life Insurance,Basic,5,Medium,2,1,51,Premium,4,Theft,Phone Call,3,Complaint,17,Weekly,5,Toyota Harrier
159,24,M,Widowed,52422,Kisumu,Property,2018,190,4,2,2600,Renewed,5,2,Rental,Whole,Basic,7,High,1,0,95,Comprehensive,23,Floods,In-Person,5,Query,24,Monthly,5,Toyota Land Cruiser V8
66,37,M,Married,72253,Nairobi,Motor,2017,134,3,2,2400,Renewed,4,3,Bungalow,Term,Premium,1,High,2,1,249,Comprehensive,13,Natural Disaster,Text,5,Complaint,2,Annually,2,Toyota Land Cruiser V8
26,55,F,Married,43977,Mombasa,Property,2017,166,4,0,1400,Not Renewed,5,1,Apartment,No Life Insurance,No Health Insurance,1,High,0,1,387,Basic,10,Drought,Email,9,Feedback,30,Quarterly,5,Subaru Forester
49,66,M,Married,58362,Garissa,Livestock,2021,128,2,0,2700,Renewed,3,0,Bungalow,Whole,Basic,8,Medium,1,0,65,Basic,24,Floods,In-Person,5,Query,9,Weekly,0,Toyota Land Cruiser V8
109,31,M,Married,40943,Garissa,Property,2016,135,2,2,2400,Renewed,4,1,Bungalow,Term,Premium,8,Medium,2,0,43,Premium,26,Death,Email,6,Feedback,25,Annually,5,Nissan X-Trail
104,42,M,Single,44091,Mombasa,Health,2021,115,1,2,1800,Not Renewed,3,1,Apartment,Term,Basic,4,Low,0,0,14,Standard,3,Accident,Email,0,Complaint,7,Semi-Annual,1,Toyota Harrier
42,43,F,Single,59810,Nairobi,Livestock,2018,134,2,0,600,Not Renewed,3,3,Rental,Whole,Premium,8,High,1,1,388,Comprehensive,13,Death,In-Person,2,Complaint,2,Semi-Annual,5,Mercedes
60,42,F,Widowed,67201,Narok,Agricultural,2021,192,2,2,1600,Not Renewed,1,0,Bungalow,Term,Basic,4,High,0,0,420,Comprehensive,3,Maturity,Text,6,Query,1,Weekly,5,Mazda CX-5
3,61,M,Widowed,58340,Nakuru,Education,2015,163,4,1,1200,Renewed,4,0,Rental,No Life Insurance,Premium,7,High,2,1,421,Basic,19,Floods,Phone Call,0,Complaint,5,Semi-Annual,5,Nissan X-Trail
45,65,M,Widowed,53557,Kiambu,Agricultural,2019,173,3,1,3000,Not Renewed,3,0,Apartment,No Life Insurance,Premium,5,High,2,1,384,Comprehensive,16,Drought,Email,7,Feedback,12,Weekly,5,Toyota Land Cruiser V8
85,44,M,Widowed,70580,Turkana,Livestock,2020,183,3,1,1900,Renewed,4,3,Bungalow,Whole,Basic,10,Low,1,0,306,Standard,23,Maturity,Text,2,Feedback,16,Annually,5,Mercedes
147,62,M,Divorced,69857,Turkana,Livestock,2019,180,3,1,1200,Renewed,5,2,No Housing Insurance,No Life Insurance,No Health Insurance,7,Medium,0,0,95,Basic,20,Maturity,In-Person,0,Complaint,5,Monthly,5,Mercedes
